Bonds,,Date,XS0428461718,XS0282572956,XS0994991411,XS0951395317,XS0830194501,XS0994990280,XS1139315581,XS0418669429,XS1111559768,XS1693818525,XS0402228471,XS1048519679,XS0414313691,XS0410303647,XS1443997223,XS1443997819,XS1111559925
,,7/26/2022,NA,NA,104.62,NA,101.101,NA,100.2,107.007,NA,95.16,NA,103.262,NA,NA,99.451,93.831,100.233
,,7/27/2022,NA,NA,104.407,NA,101.066,NA,99.983,106.816,NA,94.921,NA,103.106,NA,NA,99.369,93.505,99.958
,,7/28/2022,NA,NA,104.767,NA,101.056,NA,100.504,107.077,NA,96.207,NA,103.642,NA,NA,99.418,94.679,101.188
,,7/29/2022,NA,NA,104.709,NA,101.04,NA,100.453,107.045,NA,96.156,NA,103.66,NA,NA,99.4,94.684,101.101
,,8/1/2022,NA,NA,104.751,NA,101.061,NA,100.587,107.137,NA,96.505,NA,103.691,NA,NA,99.48,94.9,101.523
,,8/2/2022,NA,NA,104.679,NA,101.056,NA,100.407,106.964,NA,96.167,NA,103.571,NA,NA,99.36,94.701,101.138
,,8/3/2022,NA,NA,104.599,NA,101.025,NA,100.255,106.837,NA,95.749,NA,103.154,NA,NA,99.339,94.279,100.855
,,8/4/2022,NA,NA,104.643,NA,101,NA,100.377,106.926,NA,96.386,NA,103.559,NA,NA,99.407,94.653,101.387
,,8/5/2022,NA,NA,104.454,NA,101.056,NA,100.131,106.557,NA,95.273,NA,103.074,NA,NA,99.341,93.946,100.477
,,8/8/2022,NA,NA,104.512,NA,101.042,NA,100.141,106.581,NA,95.619,NA,103.187,NA,NA,99.358,94.144,100.768
,,8/9/2022,NA,NA,104.445,NA,101.026,NA,100.099,106.525,NA,95.537,NA,102.901,NA,NA,99.345,94.022,100.539
,,8/10/2022,NA,NA,104.49,NA,100.996,NA,100.165,106.568,NA,95.769,NA,103.248,NA,NA,99.354,94.176,100.825
,,8/11/2022,NA,NA,104.401,NA,100.943,NA,100.097,106.51,NA,95.464,NA,102.978,NA,NA,99.365,93.917,100.532
,,8/12/2022,NA,NA,104.396,NA,101.004,NA,100,106.48,NA,95.296,NA,102.922,NA,NA,99.377,93.663,100.377
,,8/15/2022,NA,NA,104.553,NA,100.995,NA,100.145,106.633,NA,95.76,NA,103.301,NA,NA,99.362,94.034,100.924
,,8/16/2022,NA,NA,104.506,NA,101.008,NA,100.072,106.603,NA,95.382,NA,103.19,NA,NA,99.379,93.725,100.312
,,8/17/2022,NA,NA,103.877,NA,100.909,NA,99.646,106.338,NA,94.364,NA,102.589,NA,NA,99.283,92.786,99.262
,,8/18/2022,NA,NA,103.705,NA,100.918,NA,99.526,106.227,NA,93.977,NA,102.394,NA,NA,99.289,92.466,98.907
,,8/19/2022,NA,NA,103.457,NA,100.931,NA,99.368,106.135,NA,93.188,NA,102.108,NA,NA,99.255,91.903,97.986
,,8/22/2022,NA,NA,102.972,NA,100.891,NA,99.122,105.983,NA,92.474,NA,101.824,NA,NA,99.184,91.187,97.286
,,8/23/2022,NA,NA,103.002,NA,100.942,NA,99.116,105.992,NA,92.492,NA,101.854,NA,NA,99.272,91.238,97.225
,,8/24/2022,NA,NA,102.953,NA,100.86,NA,98.988,105.887,NA,92.166,NA,101.7,NA,NA,99.246,91.006,96.863
,,8/25/2022,NA,NA,103.138,NA,100.86,NA,99.149,105.935,NA,92.638,NA,101.831,NA,NA,99.297,91.313,97.214
,,8/26/2022,NA,NA,102.696,NA,100.853,NA,98.896,105.795,NA,92.06,NA,101.481,NA,NA,99.248,90.869,96.766
,,8/29/2022,NA,NA,102.502,NA,100.983,NA,98.65,105.615,NA,91.266,NA,101.138,NA,NA,99.324,89.977,96.097
,,8/30/2022,NA,NA,101.929,NA,100.875,NA,98.38,105.448,NA,90.935,NA,100.766,NA,NA,99.265,89.74,95.701
,,8/31/2022,NA,NA,101.805,NA,100.64,NA,98.207,105.337,NA,90.406,NA,100.629,NA,NA,99.2,89.401,95.315
,,9/1/2022,NA,NA,101.785,NA,100.706,NA,98.206,105.287,NA,90.308,NA,100.57,NA,NA,99.107,89.339,95.204
,,9/2/2022,NA,NA,102.114,NA,100.659,NA,98.444,105.446,NA,90.904,NA,101.032,NA,NA,99.106,89.83,95.569
,,9/5/2022,NA,NA,101.944,NA,100.678,NA,98.41,105.38,NA,90.327,NA,101.133,NA,NA,99.036,89.455,94.963
,,9/6/2022,NA,NA,101.881,NA,100.636,NA,98.375,105.348,NA,89.913,NA,100.87,NA,NA,99.001,89.345,94.688
,,9/7/2022,NA,NA,101.877,NA,100.652,NA,98.404,105.345,NA,90.229,NA,100.966,NA,NA,98.937,89.482,95.009
,,9/8/2022,NA,NA,101.326,NA,100.551,NA,97.939,104.949,NA,89.389,NA,100.311,NA,NA,98.717,88.68,94.1
,,9/9/2022,NA,NA,101.381,NA,100.578,NA,97.996,104.965,NA,89.955,NA,100.335,NA,NA,98.693,88.992,94.46
,,9/12/2022,NA,NA,101.265,NA,100.568,NA,97.985,104.858,NA,90.355,NA,100.199,NA,NA,98.635,89.137,94.795
,,9/13/2022,NA,NA,101.035,NA,100.459,NA,97.867,104.802,NA,89.732,NA,99.985,NA,NA,98.542,88.722,94.281
,,9/14/2022,NA,NA,101.043,NA,100.473,NA,97.803,104.768,NA,89.674,NA,100.081,NA,NA,98.602,88.586,94.387
,,9/15/2022,NA,NA,100.725,NA,100.465,NA,97.521,104.584,NA,89.192,NA,99.729,NA,NA,98.603,88.117,93.947
,,9/16/2022,NA,NA,100.563,NA,100.383,NA,97.563,104.517,NA,89.19,NA,99.478,NA,NA,98.547,88.053,93.77
,,9/19/2022,NA,NA,100.365,NA,100.329,NA,97.386,104.421,NA,88.871,NA,99.183,NA,NA,98.583,87.853,93.572
,,9/20/2022,NA,NA,99.793,NA,100.274,NA,97.083,104.132,NA,88.169,NA,98.617,NA,NA,98.457,87.193,92.912
,,9/21/2022,NA,NA,99.424,NA,100.274,NA,96.97,104.03,NA,88.08,NA,98.475,NA,NA,98.415,87.039,92.948
,,9/22/2022,NA,NA,99.236,NA,100.273,NA,96.869,103.903,NA,87.458,NA,98.166,NA,NA,98.355,86.677,92.098
,,9/23/2022,NA,NA,98.94,NA,100.233,NA,96.575,103.725,NA,87.007,NA,97.928,NA,NA,98.385,86.197,91.84
,,9/26/2022,NA,NA,98.794,NA,100.212,NA,96.508,103.623,NA,86.162,NA,97.733,NA,NA,98.318,85.801,91.051
,,9/27/2022,NA,NA,98.634,NA,100.105,NA,96.362,103.54,NA,85.92,NA,97.707,NA,NA,98.301,85.655,90.586
,,9/28/2022,NA,NA,98.522,NA,100,NA,96.421,103.45,NA,86.37,NA,97.78,NA,NA,98.307,85.947,90.959
,,9/29/2022,NA,NA,98.561,NA,99.965,NA,96.49,103.527,NA,86.122,NA,97.796,NA,NA,98.264,85.917,90.642
,,9/30/2022,NA,NA,98.561,NA,100.011,NA,96.431,103.534,NA,86.585,NA,97.796,NA,NA,98.337,86.103,91.118
,,10/3/2022,NA,NA,98.893,NA,99.968,NA,96.806,103.688,NA,87.667,NA,98.195,NA,NA,98.354,86.95,92.084
,,10/4/2022,NA,NA,99.194,NA,100.01,NA,96.966,103.829,NA,88.356,NA,98.523,NA,NA,98.402,87.505,92.737
,,10/5/2022,NA,NA,99.06,NA,100.04,NA,96.684,103.758,NA,87.337,NA,98.329,NA,NA,98.41,86.827,91.787
,,10/6/2022,NA,NA,98.773,NA,100.027,NA,96.504,103.665,NA,86.896,NA,98.109,NA,NA,98.44,86.45,91.389
,,10/7/2022,NA,NA,98.703,NA,100.037,NA,96.296,103.553,NA,86.353,NA,97.836,NA,NA,98.378,85.993,90.936
,,10/10/2022,NA,NA,98.586,NA,100.015,NA,96.222,103.456,NA,85.702,NA,97.81,NA,NA,98.33,85.667,90.251
,,10/11/2022,NA,NA,98.454,NA,100.011,NA,96.178,103.411,NA,85.939,NA,97.767,NA,NA,98.363,85.814,90.395
,,10/12/2022,NA,NA,98.483,NA,100.009,NA,96.204,103.416,NA,85.869,NA,97.807,NA,NA,98.445,85.585,90.272
,,10/13/2022,NA,NA,98.275,NA,99.983,NA,95.932,103.245,NA,85.585,NA,97.654,NA,NA,98.486,85.423,90.412
,,10/14/2022,NA,NA,98.225,NA,100.018,NA,95.814,103.16,NA,85.533,NA,97.406,NA,NA,98.541,85.457,90.057
,,10/17/2022,NA,NA,98.317,NA,100.014,NA,95.847,103.199,NA,85.723,NA,97.353,NA,NA,98.48,85.536,90.433
,,10/18/2022,NA,NA,98.444,NA,99.958,NA,95.822,103.163,NA,85.865,NA,97.455,NA,NA,98.469,85.571,90.585
,,10/19/2022,NA,NA,98.211,NA,99.974,NA,95.616,103.069,NA,85.244,NA,97.114,NA,NA,98.47,85.046,89.771
,,10/20/2022,NA,NA,98.084,NA,99.947,NA,95.57,102.963,NA,85.064,NA,96.957,NA,NA,98.491,84.853,89.643
,,10/21/2022,NA,NA,98.354,NA,99.95,NA,95.796,103.059,NA,85.251,NA,97.188,NA,NA,98.553,85.14,89.957
,,10/24/2022,NA,NA,98.416,NA,99.959,NA,95.81,103.093,NA,85.664,NA,97.155,NA,NA,98.497,85.403,90.287
,,10/25/2022,NA,NA,98.551,NA,99.955,NA,95.819,103.078,NA,86.296,NA,97.193,NA,NA,98.508,85.805,90.832
,,10/26/2022,NA,NA,98.612,NA,99.956,NA,95.908,103.112,NA,86.6,NA,97.304,NA,NA,98.471,85.998,91.232
,,10/27/2022,NA,NA,99.188,NA,99.958,NA,96.323,103.228,NA,87.666,NA,97.878,NA,NA,98.475,86.856,92.361
,,10/28/2022,NA,NA,98.884,NA,99.925,NA,95.968,103.118,NA,86.691,NA,97.604,NA,NA,98.501,86.176,91.443
,,10/31/2022,NA,NA,99.03,NA,99.945,NA,96.038,103.056,NA,86.767,NA,97.481,NA,NA,98.554,86.236,91.311
,,11/1/2022,NA,NA,99.057,NA,99.957,NA,96.111,103.089,NA,87.184,NA,97.659,NA,NA,98.498,86.516,91.78
,,11/2/2022,NA,NA,99.194,NA,100.001,NA,96.093,103.116,NA,87.272,NA,97.756,NA,NA,98.567,86.545,91.893
,,11/3/2022,NA,NA,99.098,NA,100.04,NA,95.9,103.035,NA,86.773,NA,97.7,NA,NA,98.636,86.238,91.61
,,11/4/2022,NA,NA,99.13,NA,100.063,NA,95.887,103.059,NA,86.649,NA,97.712,NA,NA,98.63,86.17,91.376
,,11/7/2022,NA,NA,99.066,NA,100.05,NA,95.802,103.094,NA,86.603,NA,97.677,NA,NA,98.601,86.148,91.446
,,11/8/2022,NA,NA,99.265,NA,100.062,NA,95.905,103.091,NA,86.917,NA,97.751,NA,NA,98.57,86.37,91.83
,,11/9/2022,NA,NA,99.518,NA,100.029,NA,96.067,103.156,NA,87.659,NA,97.909,NA,NA,98.542,86.937,92.55
,,11/10/2022,NA,NA,99.839,NA,100.018,NA,96.317,103.253,NA,88.66,NA,98.189,NA,NA,98.525,87.695,93.93
,,11/11/2022,NA,NA,99.717,NA,100.013,NA,96.159,103.152,NA,88.233,NA,98.02,NA,NA,98.56,87.36,93.141
,,11/14/2022,NA,NA,99.711,NA,99.997,NA,96.159,103.11,NA,88.27,NA,97.871,NA,NA,98.498,87.419,93.352
,,11/15/2022,NA,NA,99.963,NA,99.994,NA,96.326,103.101,NA,88.425,NA,98.227,NA,NA,98.617,87.632,93.584
,,11/16/2022,NA,NA,100.131,NA,99.998,NA,96.382,103.216,NA,89.116,NA,98.314,NA,NA,98.675,87.976,94.216
,,11/17/2022,NA,NA,99.919,NA,99.997,NA,96.279,103.173,NA,88.909,NA,98.373,NA,NA,98.706,87.855,93.992
,,11/18/2022,NA,NA,100.097,NA,99.996,NA,96.39,103.199,NA,88.998,NA,98.574,NA,NA,98.692,87.971,94.063
,,11/21/2022,NA,NA,100.068,NA,100.008,NA,96.432,103.231,NA,89.062,NA,98.601,NA,NA,98.695,88.2,94.69
,,11/22/2022,NA,NA,100.173,NA,100.012,NA,96.467,103.294,NA,89.297,NA,98.944,NA,NA,98.721,88.26,94.405
,,11/23/2022,NA,NA,100.149,NA,100.009,NA,96.531,103.273,NA,89.532,NA,98.866,NA,NA,98.737,88.257,94.534
,,11/24/2022,NA,NA,100.266,NA,100.017,NA,96.585,103.361,NA,89.935,NA,98.994,NA,NA,98.756,88.537,95.014
,,11/25/2022,NA,NA,100,NA,100.026,NA,96.382,103.289,NA,89.299,NA,98.791,NA,NA,98.747,88.227,94.27
,,11/28/2022,NA,NA,100.025,NA,100.011,NA,96.412,103.23,NA,89.337,NA,98.864,NA,NA,98.737,88.179,94.181
,,11/29/2022,NA,NA,100.219,NA,100.013,NA,96.571,103.297,NA,89.702,NA,99.17,NA,NA,98.751,88.549,94.516
,,11/30/2022,NA,NA,100.373,NA,100.01,NA,96.659,103.296,NA,90.009,NA,99.289,NA,NA,98.728,88.606,94.654
,,12/1/2022,NA,NA,100.549,NA,100.003,NA,96.807,103.435,NA,90.601,NA,99.433,NA,NA,98.748,89.213,95.349
,,12/2/2022,NA,NA,100.522,NA,100.025,NA,96.768,103.413,NA,90.4,NA,99.515,NA,NA,98.741,88.867,95.156
,,12/5/2022,NA,NA,100.407,NA,100.014,NA,96.685,103.389,NA,90.108,NA,99.32,NA,NA,98.728,88.87,94.97
,,12/6/2022,NA,NA,100.487,NA,100.021,NA,96.794,103.344,NA,90.604,NA,99.493,NA,NA,98.672,89.192,95.12
,,12/7/2022,NA,NA,100.626,NA,100.012,NA,96.936,103.395,NA,90.922,NA,99.694,NA,NA,98.678,89.474,95.19
,,12/8/2022,NA,NA,100.421,NA,100.004,NA,96.752,103.291,NA,90.54,NA,99.438,NA,NA,98.659,89.13,95.027
,,12/9/2022,NA,NA,100.244,NA,100.01,NA,96.628,103.167,NA,90.002,NA,99.212,NA,NA,98.686,88.724,94.366
,,12/12/2022,NA,NA,100.012,NA,99.996,NA,96.487,103.189,NA,89.618,NA,99.079,NA,NA,98.664,88.507,94.14
,,12/13/2022,NA,NA,100.269,NA,100.009,NA,96.638,103.198,NA,90.074,NA,99.132,NA,NA,98.645,88.836,94.399
,,12/14/2022,NA,NA,100.183,NA,100.011,NA,96.614,103.181,NA,90.066,NA,99.105,NA,NA,98.685,88.878,94.477
,,12/15/2022,NA,NA,99.696,NA,100.019,NA,96.188,102.97,NA,88.769,NA,98.687,NA,NA,98.681,87.822,93.302
,,12/16/2022,NA,NA,99.576,NA,99.983,NA,96.16,102.912,NA,88.285,NA,98.484,NA,NA,98.663,87.488,92.751
,,12/19/2022,NA,NA,99.529,NA,100.008,NA,96.126,102.907,NA,88.298,NA,98.51,NA,NA,98.649,87.542,92.57
,,12/20/2022,NA,NA,99.367,NA,100.003,NA,96.057,102.773,NA,87.744,NA,98.286,NA,NA,98.622,87.095,92.05
,,12/21/2022,NA,NA,99.521,NA,100.005,NA,96.028,102.815,NA,87.735,NA,98.28,NA,NA,98.642,87.071,92.045
,,12/22/2022,NA,NA,99.482,NA,100.002,NA,96.037,102.812,NA,87.474,NA,98.284,NA,NA,98.683,86.865,91.75
,,12/23/2022,NA,NA,99.175,NA,100.003,NA,95.794,102.632,NA,87.084,NA,97.919,NA,NA,98.637,86.556,91.19
,,12/26/2022,NA,NA,99.269,NA,100.004,NA,95.882,102.621,NA,87.233,NA,98.023,NA,NA,98.663,86.659,91.426
,,12/27/2022,NA,NA,99.006,NA,100.027,NA,95.743,102.609,NA,86.645,NA,97.899,NA,NA,98.688,86.199,90.99
,,12/28/2022,NA,NA,98.95,NA,100,NA,96.081,102.593,NA,86.702,NA,97.873,NA,NA,98.666,86.348,91.09
,,12/29/2022,NA,NA,99.008,NA,99.977,NA,95.802,102.602,NA,87.048,NA,97.852,NA,NA,98.698,86.542,91.089
,,12/30/2022,NA,NA,98.658,NA,99.935,NA,95.54,102.38,NA,86.432,NA,97.517,NA,NA,98.736,86.045,90.681
,,1/2/2023,NA,NA,99.009,NA,99.9,NA,95.66,102.475,NA,87.033,NA,97.751,NA,NA,98.666,86.496,91.397
,,1/3/2023,NA,NA,98.769,NA,99.938,NA,95.549,102.457,NA,87.372,NA,97.639,NA,NA,98.657,86.574,91.74
,,1/4/2023,NA,NA,98.851,NA,99.942,NA,95.751,102.51,NA,88.145,NA,97.758,NA,NA,98.645,87.169,92.505
,,1/5/2023,NA,NA,98.67,NA,99.94,NA,95.583,102.467,NA,87.919,NA,97.706,NA,NA,98.596,86.862,92.345
,,1/6/2023,NA,NA,99.085,NA,99.948,NA,95.836,102.488,NA,88.56,NA,97.821,NA,NA,98.65,87.318,92.861
,,1/9/2023,NA,NA,99.005,NA,99.943,NA,95.785,102.432,NA,88.361,NA,97.76,NA,NA,98.655,87.159,92.834
,,1/10/2023,NA,NA,99.026,NA,99.961,NA,95.693,102.451,NA,88.101,NA,97.742,NA,NA,98.684,86.954,92.417
,,1/11/2023,NA,NA,98.984,NA,99.959,NA,95.792,102.487,NA,88.57,NA,97.673,NA,NA,98.626,87.273,92.87
,,1/12/2023,NA,NA,99.017,NA,99.967,NA,95.825,102.476,NA,88.747,NA,97.667,NA,NA,98.724,87.35,93.21
,,1/13/2023,NA,NA,98.964,NA,99.963,NA,95.816,102.444,NA,88.649,NA,97.698,NA,NA,98.66,87.324,93.32
,,1/16/2023,NA,NA,99.019,NA,99.957,NA,95.837,102.498,NA,88.732,NA,97.719,NA,NA,98.711,87.475,93.183
,,1/17/2023,NA,NA,99.423,NA,99.956,NA,96.147,102.614,NA,89.38,NA,98.003,NA,NA,98.732,88.042,93.796
,,1/18/2023,NA,NA,99.425,NA,99.961,NA,96.219,102.629,NA,89.606,NA,98.045,NA,NA,98.744,88.164,93.993
,,1/19/2023,NA,NA,99.313,NA,99.96,NA,96.107,102.517,NA,89.128,NA,97.914,NA,NA,98.74,87.846,93.77
,,1/20/2023,NA,NA,99.137,NA,99.951,NA,96.003,102.451,NA,88.538,NA,97.8,NA,NA,98.707,87.489,92.95
,,1/23/2023,NA,NA,99.018,NA,99.958,NA,95.966,102.43,NA,88.305,NA,97.671,NA,NA,98.702,87.32,92.79
,,1/24/2023,NA,NA,99.117,NA,99.954,NA,96.061,102.521,NA,88.639,NA,97.847,NA,NA,98.726,87.593,93.02
,,1/25/2023,NA,NA,99.272,NA,99.951,NA,96.158,102.428,NA,88.763,NA,97.891,NA,NA,98.739,87.721,93.147
,,1/26/2023,NA,NA,99.116,NA,99.949,NA,96.051,102.398,NA,88.46,NA,97.744,NA,NA,98.756,87.465,92.777
,,1/27/2023,NA,NA,99.159,NA,99.923,NA,96.12,102.346,NA,88.439,NA,97.794,NA,NA,98.775,87.484,92.665
,,1/30/2023,NA,NA,99.03,NA,99.931,NA,95.962,102.274,NA,87.782,NA,97.628,NA,NA,98.788,87.006,92.1
,,1/31/2023,NA,NA,99.145,NA,99.929,NA,96.03,102.329,NA,88.04,NA,97.784,NA,NA,98.793,87.184,92.493
,,2/1/2023,NA,NA,99.054,NA,99.935,NA,96,102.302,NA,88.092,NA,97.71,NA,NA,98.794,87.109,92.553
,,2/2/2023,NA,NA,99.191,NA,99.933,NA,96.202,102.456,NA,89.286,NA,98.041,NA,NA,98.827,87.969,93.863
,,2/3/2023,NA,NA,99.226,NA,99.926,NA,96.175,102.353,NA,88.741,NA,97.993,NA,NA,98.828,87.718,93.195
,,2/6/2023,NA,NA,99.177,NA,99.942,NA,96.107,102.313,NA,88.187,NA,97.881,NA,NA,98.803,87.325,92.54
,,2/7/2023,NA,NA,98.896,NA,99.934,NA,95.934,102.252,NA,87.622,NA,97.644,NA,NA,98.77,86.945,92.09
,,2/8/2023,NA,NA,98.829,NA,99.943,NA,95.795,102.208,NA,87.874,NA,97.55,NA,NA,98.794,87.012,92.211
,,2/9/2023,NA,NA,98.785,NA,99.942,NA,95.903,102.167,NA,87.938,NA,97.567,NA,NA,98.809,87.084,92.241
,,2/10/2023,NA,NA,98.646,NA,99.954,NA,95.822,102.084,NA,87.638,NA,97.514,NA,NA,98.811,86.801,91.936
,,2/13/2023,NA,NA,98.638,NA,99.943,NA,95.813,102.117,NA,87.581,NA,97.481,NA,NA,98.824,86.748,91.847
,,2/14/2023,NA,NA,98.413,NA,99.942,NA,95.695,102.055,NA,87.172,NA,97.356,NA,NA,98.82,86.376,91.13
,,2/15/2023,NA,NA,98.358,NA,99.937,NA,95.643,102.017,NA,86.955,NA,97.305,NA,NA,98.817,86.241,91.282
,,2/16/2023,NA,NA,98.34,NA,99.941,NA,95.707,102.039,NA,86.902,NA,97.304,NA,NA,98.852,86.18,90.93
,,2/17/2023,NA,NA,98.366,NA,99.942,NA,95.757,102.06,NA,87.137,NA,97.263,NA,NA,98.873,86.288,91.06
,,2/20/2023,NA,NA,98.215,NA,99.948,NA,95.749,102.009,NA,86.922,NA,97.231,NA,NA,98.871,86.176,90.92
,,2/21/2023,NA,NA,98.125,NA,99.944,NA,95.589,101.933,NA,86.416,NA,97.029,NA,NA,98.871,85.785,90.52
,,2/22/2023,NA,NA,98.135,NA,99.95,NA,95.588,102.103,NA,86.451,NA,97.071,NA,NA,98.877,85.813,90.67
,,2/23/2023,NA,NA,98.357,NA,99.952,NA,95.72,101.919,NA,86.743,NA,97.256,NA,NA,98.9,86.061,90.85
,,2/24/2023,NA,NA,98.179,NA,99.975,NA,95.632,101.845,NA,86.263,NA,97.011,NA,NA,98.92,85.633,90.519
,,2/27/2023,NA,NA,98.065,NA,99.957,NA,95.489,101.673,NA,86.01,NA,97.017,NA,NA,98.916,85.426,90.13
,,2/28/2023,NA,NA,97.933,NA,99.956,NA,95.363,101.695,NA,85.586,NA,96.741,NA,NA,98.891,85.011,89.871
,,3/1/2023,NA,NA,97.894,NA,99.925,NA,95.237,101.667,NA,85.107,NA,96.657,NA,NA,98.892,84.582,89.23
,,3/2/2023,NA,NA,97.847,NA,99.965,NA,95.261,101.728,NA,85.042,NA,96.849,NA,NA,98.905,84.53,89.1
,,3/3/2023,NA,NA,97.853,NA,99.969,NA,95.294,101.611,NA,85.253,NA,96.8,NA,NA,98.943,84.684,89.33
,,3/6/2023,NA,NA,97.968,NA,99.971,NA,95.15,101.696,NA,84.821,NA,96.824,NA,NA,98.984,84.458,89.26
,,3/7/2023,NA,NA,97.865,NA,99.975,NA,95.179,101.617,NA,85.004,NA,96.749,NA,NA,98.933,84.492,89.18
,,3/8/2023,NA,NA,97.858,NA,99.978,NA,95.222,101.63,NA,85.111,NA,96.697,NA,NA,98.968,84.645,89.31
,,3/9/2023,NA,NA,97.968,NA,99.947,NA,95.413,101.636,NA,85.368,NA,96.785,NA,NA,98.983,85.011,89.36
,,3/10/2023,NA,NA,98.25,NA,99.971,NA,95.689,101.672,NA,85.893,NA,97.089,NA,NA,99,85.507,90.153
,,3/13/2023,NA,NA,98.764,NA,99.993,NA,96.29,101.756,NA,87.231,NA,97.755,NA,NA,98.98,86.976,91.213
,,3/14/2023,NA,NA,98.604,NA,99.993,NA,96.092,101.762,NA,86.019,NA,97.42,NA,NA,99.05,85.902,90.021
,,3/15/2023,NA,NA,99.178,NA,99.993,NA,96.725,101.877,NA,88.038,NA,98.565,NA,NA,99.041,87.392,91.527
,,3/16/2023,NA,NA,98.681,NA,NA,NA,96.505,101.65,NA,86.784,NA,98.369,NA,NA,99.015,87.027,89.944
,,3/17/2023,NA,NA,98.984,NA,NA,NA,96.784,101.687,NA,87.751,NA,98.334,NA,NA,98.992,87.243,91.163
,,3/20/2023,NA,NA,99.085,NA,NA,NA,96.85,101.912,NA,87.477,NA,98.358,NA,NA,99.063,87.069,91.203
,,3/21/2023,NA,NA,98.919,NA,NA,NA,96.669,101.798,NA,86.87,NA,98.148,NA,NA,99.099,86.684,90.795
,,3/22/2023,NA,NA,98.95,NA,NA,NA,96.771,101.88,NA,86.748,NA,97.929,NA,NA,99.117,86.705,90.48
,,3/23/2023,NA,NA,99.183,NA,NA,NA,96.985,101.969,NA,87.965,NA,98.178,NA,NA,99.134,87.553,91.47
,,3/24/2023,NA,NA,99.335,NA,NA,NA,97.122,101.985,NA,88.138,NA,98.386,NA,NA,99.107,87.729,91.77
,,3/27/2023,NA,NA,99.172,NA,NA,NA,96.931,101.873,NA,87.599,NA,98.021,NA,NA,99.133,87.33,91.108
,,3/28/2023,NA,NA,99.148,NA,NA,NA,96.834,101.871,NA,87.444,NA,98.02,NA,NA,99.159,87.186,91.063
,,3/29/2023,NA,NA,99.037,NA,NA,NA,96.766,101.859,NA,87.214,NA,97.962,NA,NA,99.143,86.935,90.859
,,3/30/2023,NA,NA,98.924,NA,NA,NA,96.648,101.814,NA,86.992,NA,97.852,NA,NA,99.147,86.671,90.675
,,3/31/2023,NA,NA,99.074,NA,NA,NA,96.787,101.834,NA,87.609,NA,97.978,NA,NA,99.138,87.083,91.226
,,4/3/2023,NA,NA,99.107,NA,NA,NA,96.851,101.844,NA,87.849,NA,98.037,NA,NA,99.141,87.161,91.411
,,4/4/2023,NA,NA,99.281,NA,NA,NA,96.985,101.876,NA,88.185,NA,98.15,NA,NA,99.15,87.477,91.807
,,4/5/2023,NA,NA,99.361,NA,NA,NA,97.079,101.836,NA,88.528,NA,98.297,NA,NA,99.224,87.747,92.273
,,4/6/2023,NA,NA,99.398,NA,NA,NA,97.11,101.806,NA,88.605,NA,98.46,NA,NA,99.209,87.911,92.443
,,4/7/2023,NA,NA,99.392,NA,NA,NA,97.116,101.819,NA,88.567,NA,98.445,NA,NA,99.209,87.899,92.438
,,4/10/2023,NA,NA,99.412,NA,NA,NA,97.122,101.806,NA,88.599,NA,98.445,NA,NA,99.209,87.889,92.47
,,4/11/2023,NA,NA,99.239,NA,NA,NA,96.885,101.773,NA,87.978,NA,98.135,NA,NA,99.199,87.312,91.884
,,4/12/2023,NA,NA,99.068,NA,NA,NA,96.723,101.757,NA,87.731,NA,97.815,NA,NA,99.297,87.115,91.827
,,4/13/2023,NA,NA,99.227,NA,NA,NA,96.762,101.836,NA,87.788,NA,97.866,NA,NA,99.302,87.239,91.846
,,4/14/2023,NA,NA,99.168,NA,NA,NA,96.64,101.728,NA,87.568,NA,97.794,NA,NA,99.301,87.01,91.686
,,4/17/2023,NA,NA,99.14,NA,NA,NA,96.597,101.654,NA,87.595,NA,97.68,NA,NA,99.298,87.083,91.734
,,4/18/2023,NA,NA,99.182,NA,NA,NA,96.564,101.678,NA,87.547,NA,97.766,NA,NA,99.318,87.055,91.819
,,4/19/2023,NA,NA,99.098,NA,NA,NA,96.444,101.653,NA,87.363,NA,97.606,NA,NA,99.274,86.868,91.609
,,4/20/2023,NA,NA,99.186,NA,NA,NA,96.523,101.669,NA,87.727,NA,97.741,NA,NA,99.308,87.101,92.007
,,4/21/2023,NA,NA,99.201,NA,NA,NA,96.516,101.636,NA,87.616,NA,97.733,NA,NA,99.303,87.074,91.858
,,4/24/2023,NA,NA,99.069,NA,NA,NA,96.447,101.592,NA,87.549,NA,97.652,NA,NA,99.287,86.962,91.956
,,4/25/2023,NA,NA,99.275,NA,NA,NA,96.711,101.621,NA,88.494,NA,97.749,NA,NA,99.287,87.706,92.912
,,4/26/2023,NA,NA,99.11,NA,NA,NA,96.711,101.648,NA,88.297,NA,97.83,NA,NA,99.282,87.679,92.615
,,4/27/2023,NA,NA,99.094,NA,NA,NA,96.519,101.616,NA,87.841,NA,97.804,NA,NA,99.343,87.272,92.04
,,4/28/2023,NA,NA,99.493,NA,NA,NA,96.835,101.651,NA,88.659,NA,98.167,NA,NA,99.367,88.006,92.871
,,5/1/2023,NA,NA,99.491,NA,NA,NA,96.839,101.655,NA,88.733,NA,98.162,NA,NA,99.373,87.998,93.007
,,5/2/2023,NA,NA,99.576,NA,NA,NA,97,101.703,NA,89.003,NA,98.094,NA,NA,99.368,88.396,93.194
