Bonds,,Date,XS0162513211,XS0419267595,XS0982019126,XS0148579153,XS0412842857,XS0170641426,XS0367884375,XS0385754733,XS0361244667,XS0361244402,XS0408095387,XS0410299357,XS0322977223
,,1/15/2021,161.298,NA,109.469,NA,103.767,,NA,NA,NA,NA,NA,NA,NA
,,1/18/2021,161.14,NA,109.451,NA,103.727,,NA,NA,NA,NA,NA,NA,NA
,,1/19/2021,161.271,NA,109.426,NA,103.733,,NA,NA,NA,NA,NA,NA,NA
,,1/20/2021,161.29,NA,109.426,NA,103.716,,NA,NA,NA,NA,NA,NA,NA
,,1/21/2021,160.734,NA,109.386,NA,103.667,,NA,NA,NA,NA,NA,NA,NA
,,1/22/2021,160.915,NA,109.377,NA,103.638,,NA,NA,NA,NA,NA,NA,NA
,,1/25/2021,161.377,NA,109.397,NA,103.618,,NA,NA,NA,NA,NA,NA,NA
,,1/26/2021,161.218,NA,109.378,NA,103.607,,NA,NA,NA,NA,NA,NA,NA
,,1/27/2021,161.224,NA,109.391,NA,103.597,,NA,NA,NA,NA,NA,NA,NA
,,1/28/2021,160.473,NA,109.336,NA,103.547,,NA,NA,NA,NA,NA,NA,NA
,,1/29/2021,160.294,NA,109.308,NA,103.525,,NA,NA,NA,NA,NA,NA,NA
,,2/1/2021,160.236,NA,109.246,NA,103.504,,NA,NA,NA,NA,NA,NA,NA
,,2/2/2021,160.057,NA,109.24,NA,103.494,,NA,NA,NA,NA,NA,NA,NA
,,2/3/2021,159.78,NA,109.24,NA,103.457,,NA,NA,NA,NA,NA,NA,NA
,,2/4/2021,159.644,NA,109.199,NA,103.401,,NA,NA,NA,NA,NA,NA,NA
,,2/5/2021,159.402,NA,109.186,NA,103.387,,NA,NA,NA,NA,NA,NA,NA
,,2/8/2021,159.688,NA,109.215,NA,103.377,,NA,NA,NA,NA,NA,NA,NA
,,2/9/2021,159.545,NA,109.206,NA,103.36,,NA,NA,NA,NA,NA,NA,NA
,,2/10/2021,159.533,NA,109.21,NA,103.336,,NA,NA,NA,NA,NA,NA,NA
,,2/11/2021,159.68,NA,109.185,NA,103.291,,NA,NA,NA,NA,NA,NA,NA
,,2/12/2021,159.386,NA,109.178,NA,103.262,,NA,NA,NA,NA,NA,NA,NA
,,2/15/2021,158.599,NA,109.095,NA,103.243,,NA,NA,NA,NA,NA,NA,NA
,,2/16/2021,158.165,NA,109.055,NA,103.222,,NA,NA,NA,NA,NA,NA,NA
,,2/17/2021,158.369,NA,109.073,NA,103.206,,NA,NA,NA,NA,NA,NA,NA
,,2/18/2021,158.047,NA,109.015,NA,103.146,,NA,NA,NA,NA,NA,NA,NA
,,2/19/2021,157.451,NA,108.976,NA,103.129,,NA,NA,NA,NA,NA,NA,NA
,,2/22/2021,157.89,NA,109.01,NA,103.103,,NA,NA,NA,NA,NA,NA,NA
,,2/23/2021,157.402,NA,108.983,NA,103.082,,NA,NA,NA,NA,NA,NA,NA
,,2/24/2021,157.266,NA,108.967,NA,103.064,,NA,NA,NA,NA,NA,NA,NA
,,2/25/2021,156.028,NA,108.757,NA,103.013,,NA,NA,NA,NA,NA,NA,NA
,,2/26/2021,156.32,NA,108.835,NA,102.998,,NA,NA,NA,NA,NA,NA,NA
,,3/1/2021,157.209,NA,108.93,NA,102.973,,NA,NA,NA,NA,NA,NA,NA
,,3/2/2021,157.475,NA,108.934,NA,102.954,,NA,NA,NA,NA,NA,NA,NA
,,3/3/2021,156.451,NA,108.888,NA,102.949,,NA,NA,NA,NA,NA,NA,NA
,,3/4/2021,156.65,NA,108.835,NA,102.887,,NA,NA,NA,NA,NA,NA,NA
,,3/5/2021,156.614,NA,108.883,NA,102.854,,NA,NA,NA,NA,NA,NA,NA
,,3/8/2021,156.223,NA,108.813,NA,102.841,,NA,NA,NA,NA,NA,NA,NA
,,3/9/2021,156.556,NA,108.811,NA,102.818,,NA,NA,NA,NA,NA,NA,NA
,,3/10/2021,156.503,NA,108.793,NA,102.809,,NA,NA,NA,NA,NA,NA,NA
,,3/11/2021,156.839,NA,108.813,NA,102.758,,NA,NA,NA,NA,NA,NA,NA
,,3/12/2021,156.296,NA,108.796,NA,102.749,,NA,NA,NA,NA,NA,NA,NA
,,3/15/2021,156.565,NA,108.805,NA,102.697,,NA,NA,NA,NA,NA,NA,NA
,,3/16/2021,156.59,NA,108.783,NA,102.71,,NA,NA,NA,NA,NA,NA,NA
,,3/17/2021,156.008,NA,108.785,NA,102.674,,NA,NA,NA,NA,NA,NA,NA
,,3/18/2021,155.322,NA,108.726,NA,102.623,,NA,NA,NA,NA,NA,NA,NA
,,3/19/2021,155.394,NA,108.748,NA,102.607,,NA,NA,NA,NA,NA,NA,NA
,,3/22/2021,155.234,NA,108.754,NA,102.556,,NA,NA,NA,NA,NA,NA,NA
,,3/23/2021,155.792,NA,108.756,NA,102.575,,NA,NA,NA,NA,NA,NA,NA
,,3/24/2021,155.804,NA,108.738,NA,102.548,,NA,NA,NA,NA,NA,NA,NA
,,3/25/2021,155.777,NA,108.708,NA,102.483,,NA,NA,NA,NA,NA,NA,NA
,,3/26/2021,155.143,NA,108.69,NA,102.468,,NA,NA,NA,NA,NA,NA,NA
,,3/29/2021,154.597,NA,108.644,NA,102.46,,NA,NA,NA,NA,NA,NA,NA
,,3/30/2021,154.275,NA,108.597,NA,102.444,,NA,NA,NA,NA,NA,NA,NA
,,3/31/2021,154.366,NA,108.575,NA,102.359,,NA,NA,NA,NA,NA,NA,NA
,,4/1/2021,155.155,NA,108.642,NA,102.306,,NA,NA,NA,NA,NA,NA,NA
,,4/2/2021,155.188,NA,108.648,NA,102.307,,NA,NA,NA,NA,NA,NA,NA
,,4/5/2021,155.207,NA,108.656,NA,102.308,,NA,NA,NA,NA,NA,NA,NA
,,4/6/2021,155.114,NA,108.669,NA,102.314,,NA,NA,NA,NA,NA,NA,NA
,,4/7/2021,155.182,NA,108.658,NA,102.284,,NA,NA,NA,NA,NA,NA,NA
,,4/8/2021,155.542,NA,108.679,NA,102.243,,NA,NA,NA,NA,NA,NA,NA
,,4/9/2021,154.953,NA,108.621,NA,102.223,,NA,NA,NA,NA,NA,NA,NA
,,4/12/2021,154.883,NA,108.622,NA,102.218,,NA,NA,NA,NA,NA,NA,NA
,,4/13/2021,154.983,NA,108.645,NA,102.195,,NA,NA,NA,NA,NA,NA,NA
,,4/14/2021,154.367,NA,108.577,NA,102.183,,NA,NA,NA,NA,NA,NA,NA
,,4/15/2021,154.91,NA,108.561,NA,102.121,,NA,NA,NA,NA,NA,NA,NA
,,4/16/2021,154.442,NA,108.546,NA,102.102,,NA,NA,NA,NA,NA,NA,NA
,,4/19/2021,154.075,NA,108.524,NA,102.082,,NA,NA,NA,NA,NA,NA,NA
,,4/20/2021,154.659,NA,108.574,NA,102.077,,NA,NA,NA,NA,NA,NA,NA
,,4/21/2021,154.898,NA,108.596,NA,102.052,,NA,NA,NA,NA,NA,NA,NA
,,4/22/2021,154.757,NA,108.549,NA,101.998,,NA,NA,NA,NA,NA,NA,NA
,,4/23/2021,154.623,NA,108.551,NA,101.978,,NA,NA,NA,NA,NA,NA,NA
,,4/26/2021,154.542,NA,108.547,NA,101.954,,NA,NA,NA,NA,NA,NA,NA
,,4/27/2021,154.368,NA,108.523,NA,101.935,,NA,NA,NA,NA,NA,NA,NA
,,4/28/2021,154.285,NA,108.546,NA,101.916,,NA,NA,NA,NA,NA,NA,NA
,,4/29/2021,153.78,NA,108.463,NA,101.86,,NA,NA,NA,NA,NA,NA,NA
,,4/30/2021,153.944,NA,108.515,NA,101.836,,NA,NA,NA,NA,NA,NA,NA
,,5/3/2021,153.973,NA,108.49,NA,101.815,,NA,NA,NA,NA,NA,NA,NA
,,5/4/2021,154.311,NA,108.546,NA,101.809,,NA,NA,NA,NA,NA,NA,NA
,,5/5/2021,154.518,NA,108.559,NA,101.782,,NA,NA,NA,NA,NA,NA,NA
,,5/6/2021,154.323,NA,108.511,NA,101.731,,NA,NA,NA,NA,NA,NA,NA
,,5/7/2021,154.221,NA,108.504,NA,101.71,,NA,NA,NA,NA,NA,NA,NA
,,5/10/2021,154.096,NA,108.502,NA,101.687,,NA,NA,NA,NA,NA,NA,NA
,,5/11/2021,153.387,NA,108.419,NA,101.669,,NA,NA,NA,NA,NA,NA,NA
,,5/12/2021,152.889,NA,108.384,NA,101.655,,NA,NA,NA,NA,NA,NA,NA
,,5/13/2021,152.819,NA,108.351,NA,101.595,,NA,NA,NA,NA,NA,NA,NA
,,5/14/2021,152.967,NA,108.335,NA,101.577,,NA,NA,NA,NA,NA,NA,NA
,,5/17/2021,152.795,NA,108.344,NA,101.564,,NA,NA,NA,NA,NA,NA,NA
,,5/18/2021,152.642,NA,108.317,NA,101.539,,NA,NA,NA,NA,NA,NA,NA
,,5/19/2021,152.571,NA,108.272,NA,101.52,,NA,NA,NA,NA,NA,NA,NA
,,5/20/2021,152.354,NA,108.256,NA,101.46,,NA,NA,NA,NA,NA,NA,NA
,,5/21/2021,152.545,NA,108.262,NA,101.443,,NA,NA,NA,NA,NA,NA,NA
,,5/24/2021,152.726,NA,108.272,NA,101.427,,NA,NA,NA,NA,NA,NA,NA
,,5/25/2021,153.25,NA,108.244,NA,101.41,,NA,NA,NA,NA,NA,NA,NA
,,5/26/2021,153.596,NA,108.265,NA,101.393,,NA,NA,NA,NA,NA,NA,NA
,,5/27/2021,153.342,NA,108.249,NA,101.336,,NA,NA,NA,NA,NA,NA,NA
,,5/28/2021,153.47,NA,108.262,NA,101.313,,NA,NA,NA,NA,NA,NA,NA
,,5/31/2021,153.213,NA,108.26,NA,101.307,,NA,NA,NA,NA,NA,NA,NA
,,6/1/2021,153.351,NA,108.24,NA,101.27,,NA,NA,NA,NA,NA,NA,NA
,,6/2/2021,153.598,NA,108.251,NA,101.258,,NA,NA,NA,NA,NA,NA,NA
,,6/3/2021,153.544,NA,108.219,NA,101.196,,NA,NA,NA,NA,NA,NA,NA
,,6/4/2021,153.942,NA,108.232,NA,101.178,,NA,NA,NA,NA,NA,NA,NA
,,6/7/2021,153.74,NA,108.2,NA,101.163,,NA,NA,NA,NA,NA,NA,NA
,,6/8/2021,154.153,NA,108.196,NA,101.152,,NA,NA,NA,NA,NA,NA,NA
,,6/9/2021,154.456,NA,108.218,NA,101.123,,NA,NA,NA,NA,NA,NA,NA
,,6/10/2021,154.383,NA,108.216,NA,101.064,,NA,NA,NA,NA,NA,NA,NA
,,6/11/2021,154.721,NA,108.205,NA,101.046,,NA,NA,NA,NA,NA,NA,NA
,,6/14/2021,154.441,NA,108.14,NA,101.028,,NA,NA,NA,NA,NA,NA,NA
,,6/15/2021,154.215,NA,108.141,NA,101.013,,NA,NA,NA,NA,NA,NA,NA
,,6/16/2021,154.335,NA,108.107,NA,100.99,,NA,NA,NA,NA,NA,NA,NA
,,6/17/2021,154.044,NA,108.109,NA,100.933,,NA,NA,NA,NA,NA,NA,NA
,,6/18/2021,154.297,NA,108.107,NA,100.925,,NA,NA,NA,NA,NA,NA,NA
,,6/21/2021,153.712,NA,108.024,NA,100.903,,NA,NA,NA,NA,NA,NA,NA
,,6/22/2021,153.425,NA,108.018,NA,100.885,,NA,NA,NA,NA,NA,NA,NA
,,6/23/2021,153.793,NA,108.038,NA,100.87,,NA,NA,NA,NA,NA,NA,NA
,,6/24/2021,153.922,NA,107.998,NA,100.802,,NA,NA,NA,NA,NA,NA,NA
,,6/25/2021,153.305,NA,107.971,NA,100.793,,NA,NA,NA,NA,NA,NA,NA
,,6/28/2021,153.778,NA,107.979,NA,100.772,,NA,NA,NA,NA,NA,NA,NA
,,6/29/2021,153.51,NA,107.984,NA,100.748,,NA,NA,NA,NA,NA,NA,NA
,,6/30/2021,154.054,NA,108.008,NA,100.728,,NA,NA,NA,NA,NA,NA,NA
,,7/1/2021,153.971,NA,107.986,NA,100.678,,NA,NA,NA,NA,NA,NA,NA
,,7/2/2021,154.34,NA,108,NA,100.661,,NA,NA,NA,NA,NA,NA,NA
,,7/5/2021,153.994,NA,107.974,NA,100.638,,NA,NA,NA,NA,NA,NA,NA
,,7/6/2021,154.759,NA,107.995,NA,100.623,,NA,NA,NA,NA,NA,NA,NA
,,7/7/2021,155.22,NA,107.983,NA,100.608,,NA,NA,NA,NA,NA,NA,NA
,,7/8/2021,155.364,NA,107.988,NA,100.55,,NA,NA,NA,NA,NA,NA,NA
,,7/9/2021,155.108,NA,107.96,NA,100.526,,NA,NA,NA,NA,NA,NA,NA
,,7/12/2021,155.233,NA,107.963,NA,100.508,,NA,NA,NA,NA,NA,NA,NA
,,7/13/2021,155.366,NA,107.933,NA,100.473,,NA,NA,NA,NA,NA,NA,NA
,,7/14/2021,155.366,NA,107.933,NA,100.473,,NA,NA,NA,NA,NA,NA,NA
,,7/15/2021,155.396,NA,107.916,NA,100.417,,NA,NA,NA,NA,NA,NA,NA
,,7/16/2021,155.607,NA,107.914,NA,100.379,,NA,NA,NA,NA,NA,NA,NA
,,7/19/2021,156.113,NA,107.95,NA,100.38,,NA,NA,NA,NA,NA,NA,NA
,,7/20/2021,156.412,NA,107.997,NA,100.357,,NA,NA,NA,NA,NA,NA,NA
,,7/21/2021,156.107,NA,107.983,NA,100.339,,NA,NA,NA,NA,NA,NA,NA
,,7/22/2021,156.512,NA,107.976,NA,100.279,,NA,NA,NA,NA,NA,NA,NA
,,7/23/2021,156.395,NA,108.044,NA,100.263,,NA,NA,NA,NA,NA,NA,NA
,,7/26/2021,156.171,NA,107.995,NA,100.246,,NA,NA,NA,NA,NA,NA,NA
,,7/27/2021,156.715,NA,108.037,NA,100.226,,NA,NA,NA,NA,NA,NA,NA
,,7/28/2021,156.835,NA,108.071,NA,100.207,,NA,NA,NA,NA,NA,NA,NA
,,7/29/2021,156.836,NA,108.058,NA,100.15,,NA,NA,NA,NA,NA,NA,NA
,,7/30/2021,156.828,NA,108.036,NA,100.132,,NA,NA,NA,NA,NA,NA,NA
,,8/2/2021,157.23,NA,108.052,NA,100.112,,NA,NA,NA,NA,NA,NA,NA
,,8/3/2021,157.262,NA,108.052,NA,100.093,,NA,NA,NA,NA,NA,NA,NA
,,8/4/2021,157.515,NA,108.06,NA,100.075,,NA,NA,NA,NA,NA,NA,NA
,,8/5/2021,157.457,NA,108.019,NA,100.018,,NA,NA,NA,NA,NA,NA,NA
,,8/6/2021,156.68,NA,107.971,NA,100.018,,NA,NA,NA,NA,NA,NA,NA
,,8/9/2021,156.706,NA,107.939,NA,99.992,,NA,NA,NA,NA,NA,NA,NA
,,8/10/2021,156.572,NA,107.906,NA,100.075,,NA,NA,NA,NA,NA,NA,NA
,,8/11/2021,156.81,NA,107.917,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/12/2021,156.62,NA,107.866,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/13/2021,156.79,NA,107.868,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/16/2021,156.718,NA,107.853,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/17/2021,156.688,NA,107.834,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/18/2021,156.908,NA,107.832,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/19/2021,156.81,NA,107.805,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/20/2021,156.843,NA,107.801,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/23/2021,156.601,NA,107.799,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/24/2021,156.47,NA,107.747,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/25/2021,155.803,NA,107.703,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/26/2021,155.29,NA,107.695,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/27/2021,155.35,NA,107.671,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/30/2021,155.443,NA,107.656,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,8/31/2021,155.004,NA,107.641,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/1/2021,154.625,NA,107.629,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/2/2021,154.9,NA,107.649,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/3/2021,154.57,NA,107.59,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/6/2021,154.635,NA,107.596,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/7/2021,153.854,NA,107.536,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/8/2021,154.5,NA,107.539,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/9/2021,154.75,NA,107.561,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/10/2021,154.102,NA,107.53,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/13/2021,154.301,NA,107.516,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/14/2021,154.354,NA,107.519,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/15/2021,153.705,NA,107.51,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/16/2021,153.783,NA,107.459,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/17/2021,153.554,NA,107.501,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/20/2021,153.663,NA,107.496,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/21/2021,153.86,NA,107.491,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/22/2021,153.868,NA,107.454,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/23/2021,152.85,NA,107.401,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/24/2021,152.648,NA,107.394,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/27/2021,152.624,NA,107.378,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/28/2021,152.077,NA,107.371,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/29/2021,152.294,NA,107.352,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,9/30/2021,152.04,NA,107.344,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/1/2021,152.556,NA,107.368,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/4/2021,152.453,NA,107.35,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/5/2021,152.117,NA,107.333,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/6/2021,151.962,NA,107.334,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/7/2021,152.02,NA,107.33,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/8/2021,151.623,NA,107.319,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/11/2021,151.19,NA,107.256,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/12/2021,150.687,NA,107.221,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/13/2021,151.277,NA,107.217,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/14/2021,151.81,NA,107.244,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/15/2021,151.69,NA,107.199,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/18/2021,151.815,NA,107.099,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/19/2021,151.223,NA,107.098,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/20/2021,151.04,NA,107.164,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/21/2021,150.68,NA,107.036,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/22/2021,150.583,NA,107.087,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/25/2021,151.076,NA,107.117,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/26/2021,151.1,NA,107.101,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/27/2021,151.614,NA,107.039,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/28/2021,151.806,NA,106.953,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,10/29/2021,150.718,NA,106.901,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/1/2021,150.668,NA,106.945,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/2/2021,151.57,NA,107.071,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/3/2021,151.47,NA,107.088,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/4/2021,152.34,NA,107.165,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/5/2021,153.08,NA,107.163,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/8/2021,152.79,NA,107.152,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/9/2021,153.11,NA,107.204,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/10/2021,152.807,NA,107.131,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/11/2021,152.456,NA,107.108,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/12/2021,152.863,NA,107.143,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/15/2021,152.372,NA,106.945,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/16/2021,152.25,NA,106.966,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/17/2021,151.885,NA,106.851,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/18/2021,152.43,NA,106.851,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/19/2021,153.33,NA,106.896,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/22/2021,153.535,NA,106.782,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/23/2021,152.207,NA,106.798,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/24/2021,152.09,NA,106.801,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/25/2021,151.955,NA,106.688,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/26/2021,151.8,NA,106.628,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/29/2021,151.693,NA,106.588,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,11/30/2021,152.123,NA,106.559,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/1/2021,152.24,NA,106.648,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/2/2021,152.692,NA,106.664,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/3/2021,153.2,NA,106.691,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/6/2021,153.58,NA,106.676,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/7/2021,153.574,NA,106.655,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/8/2021,153.876,NA,106.649,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/9/2021,153.81,NA,106.662,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/10/2021,153.827,NA,106.606,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/13/2021,154.057,NA,106.6,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/14/2021,153.83,NA,106.526,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/15/2021,153.6,NA,106.523,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/16/2021,153.237,NA,106.528,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/17/2021,153.59,NA,106.568,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/20/2021,153.292,NA,106.589,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/21/2021,152.316,NA,106.53,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/22/2021,152.11,NA,106.488,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/23/2021,152.11,NA,106.439,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/24/2021,152.11,NA,106.465,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/27/2021,151.664,NA,106.363,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/28/2021,151.664,NA,106.344,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/29/2021,150.83,NA,106.399,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/30/2021,151.075,NA,106.368,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,12/31/2021,151.075,NA,106.417,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/3/2022,150.69,NA,106.328,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/4/2022,150.055,NA,106.353,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/5/2022,149.652,NA,106.314,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/6/2022,149.864,NA,106.259,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/7/2022,149.556,NA,106.221,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/10/2022,149.098,NA,106.159,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/11/2022,148.89,NA,106.174,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/12/2022,149.1,NA,106.159,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/13/2022,149.28,NA,106.171,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/14/2022,148.4,NA,106.129,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/17/2022,148.01,NA,106.119,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/18/2022,147.8,NA,106.118,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/19/2022,147.65,NA,106.133,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/20/2022,147.95,NA,106.14,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/21/2022,148.38,NA,106.167,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/24/2022,148.44,NA,106.168,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/25/2022,148.05,NA,106.137,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/26/2022,147.9,NA,106.081,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/27/2022,147.48,NA,106.057,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/28/2022,147.02,NA,106.021,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,1/31/2022,146.62,NA,105.914,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/1/2022,146.47,NA,105.9,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/2/2022,146.07,NA,105.895,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/3/2022,144.69,NA,105.621,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/4/2022,143.4,NA,105.351,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/7/2022,142.24,NA,105.3,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/8/2022,142.17,NA,105.306,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/9/2022,143.05,NA,105.43,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/10/2022,141.94,NA,105.382,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/11/2022,141.57,NA,105.356,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/14/2022,141.43,NA,105.387,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/15/2022,140.878,NA,105.372,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/16/2022,141.57,NA,105.375,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/17/2022,142.016,NA,105.461,NA,NA,,NA,NA,NA,NA,NA,NA,NA
,,2/18/2022,142.07,NA,105.545,NA,NA,,NA,NA,NA,NA,NA,NA,NA
