Names,,Date,FR0010261396,FR0010033381,FR0011224963,FR0011048966,FR0010750489,FR0000474983,FR0010913780,FR0010745976,FR0010918490,FR0010206276,FR0010261388,FR0010474239,FR0000474975,FR0010397927,FR0010750497,FR0010745984
,,4/18/2022,NA,138.047,114.759,NA,NA,NA,100.752,NA,NA,NA,NA,100.484,NA,NA,NA,NA
,,4/19/2022,NA,137.161,114.37,NA,NA,NA,100.742,NA,NA,NA,NA,100.465,NA,NA,NA,NA
,,4/20/2022,NA,137.824,114.583,NA,NA,NA,100.732,NA,NA,NA,NA,100.442,NA,NA,NA,NA
,,4/21/2022,NA,136.916,113.843,NA,NA,NA,100.692,NA,NA,NA,NA,100.398,NA,NA,NA,NA
,,4/22/2022,NA,136.348,113.677,NA,NA,NA,100.682,NA,NA,NA,NA,100.394,NA,NA,NA,NA
,,4/25/2022,NA,137.391,113.993,NA,NA,NA,100.669,NA,NA,NA,NA,100.373,NA,NA,NA,NA
,,4/26/2022,NA,137.934,114.23,NA,NA,NA,100.656,NA,NA,NA,NA,100.359,NA,NA,NA,NA
,,4/27/2022,NA,137.26,114.213,NA,NA,NA,100.643,NA,NA,NA,NA,100.337,NA,NA,NA,NA
,,4/28/2022,NA,136.446,113.777,NA,NA,NA,100.61,NA,NA,NA,NA,100.299,NA,NA,NA,NA
,,4/29/2022,NA,136.01,113.656,NA,NA,NA,100.595,NA,NA,NA,NA,100.293,NA,NA,NA,NA
,,5/2/2022,NA,135.454,113.49,NA,NA,NA,100.577,NA,NA,NA,NA,100.281,NA,NA,NA,NA
,,5/3/2022,NA,135.059,113.424,NA,NA,NA,100.567,NA,NA,NA,NA,100.266,NA,NA,NA,NA
,,5/4/2022,NA,134.753,113,NA,NA,NA,100.561,NA,NA,NA,NA,100.246,NA,NA,NA,NA
,,5/5/2022,NA,133.817,113.153,NA,NA,NA,100.525,NA,NA,NA,NA,100.209,NA,NA,NA,NA
,,5/6/2022,NA,132.373,112.272,NA,NA,NA,100.497,NA,NA,NA,NA,100.19,NA,NA,NA,NA
,,5/9/2022,NA,132.37,112.425,NA,NA,NA,100.487,NA,NA,NA,NA,100.172,NA,NA,NA,NA
,,5/10/2022,NA,133.377,112.76,NA,NA,NA,100.47,NA,NA,NA,NA,100.161,NA,NA,NA,NA
,,5/11/2022,NA,133.501,112.71,NA,NA,NA,100.452,NA,NA,NA,NA,100.14,NA,NA,NA,NA
,,5/12/2022,NA,134.443,113.295,NA,NA,NA,100.412,NA,NA,NA,NA,100.1,NA,NA,NA,NA
,,5/13/2022,NA,133.526,112.95,NA,NA,NA,100.403,NA,NA,NA,NA,100.085,NA,NA,NA,NA
,,5/16/2022,NA,133.522,112.908,NA,NA,NA,100.398,NA,NA,NA,NA,100.075,NA,NA,NA,NA
,,5/17/2022,NA,132.316,112.492,NA,NA,NA,100.387,NA,NA,NA,NA,100.064,NA,NA,NA,NA
,,5/18/2022,NA,132.351,112.273,NA,NA,NA,100.372,NA,NA,NA,NA,100.048,NA,NA,NA,NA
,,5/19/2022,NA,132.723,112.183,NA,NA,NA,100.339,NA,NA,NA,NA,100,NA,NA,NA,NA
,,5/20/2022,NA,132.756,112.21,NA,NA,NA,100.331,NA,NA,NA,NA,100.048,NA,NA,NA,NA
,,5/23/2022,NA,132.065,111.862,NA,NA,NA,100.319,NA,NA,NA,NA,100.048,NA,NA,NA,NA
,,5/24/2022,NA,132.475,111.853,NA,NA,NA,100.308,NA,NA,NA,NA,100.048,NA,NA,NA,NA
,,5/25/2022,NA,132.343,111.843,NA,NA,NA,100.297,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,5/26/2022,NA,131.918,111.827,NA,NA,NA,100.266,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,5/27/2022,NA,132.404,112.047,NA,NA,NA,100.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,5/30/2022,NA,131.656,111.68,NA,NA,NA,100.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,5/31/2022,NA,130.634,111.414,NA,NA,NA,100.226,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/1/2022,NA,130.137,111.243,NA,NA,NA,100.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/2/2022,NA,129.385,110.63,NA,NA,NA,100.181,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/3/2022,NA,129.052,110.513,NA,NA,NA,100.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/6/2022,NA,128.522,110.405,NA,NA,NA,100.163,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/7/2022,NA,128.711,110.561,NA,NA,NA,100.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/8/2022,NA,127.936,110.332,NA,NA,NA,100.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/9/2022,NA,127,109.471,NA,NA,NA,100.106,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/10/2022,NA,125.546,108.811,NA,NA,NA,100.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/13/2022,NA,123.338,107.595,NA,NA,NA,100.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/14/2022,NA,121.418,107,NA,NA,NA,100.067,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/15/2022,NA,122.631,107.636,NA,NA,NA,100.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/16/2022,NA,121.647,106.533,NA,NA,NA,100.034,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/17/2022,NA,121.95,106.746,NA,NA,NA,100.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/20/2022,NA,121.257,106.909,NA,NA,NA,100.014,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/21/2022,NA,121.033,106.817,NA,NA,NA,100.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/22/2022,NA,122.145,107.223,NA,NA,NA,100.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/23/2022,NA,123.839,108.362,NA,NA,NA,100.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/24/2022,NA,124.053,108.158,NA,NA,NA,100.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/27/2022,NA,122.9,107.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/28/2022,NA,121.9,107.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/29/2022,NA,122.419,107.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,6/30/2022,NA,123.391,108.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/1/2022,NA,125.168,109.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/4/2022,NA,123.871,108.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/5/2022,NA,125.29,109.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/6/2022,NA,126.033,109.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/7/2022,NA,124.963,109.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/8/2022,NA,124.966,109.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/11/2022,NA,125.834,109.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/12/2022,NA,127.004,110.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/13/2022,NA,126.861,109.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/14/2022,NA,126.36,109.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/15/2022,NA,126.617,109.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/18/2022,NA,125.983,109.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/19/2022,NA,125.295,109.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/20/2022,NA,125.902,109.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/21/2022,NA,126.415,109.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/22/2022,NA,128.851,110.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/25/2022,NA,129.664,110.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/26/2022,NA,130.136,111.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/27/2022,NA,129.855,111.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/28/2022,NA,131.694,111.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,7/29/2022,NA,131.649,111.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/1/2022,NA,132.395,112.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/2/2022,NA,131.937,112.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/3/2022,NA,131.209,111.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/4/2022,NA,132.207,112.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/5/2022,NA,130.352,111.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/8/2022,NA,131.176,111.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/9/2022,NA,130.761,111.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/10/2022,NA,131.267,111.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/11/2022,NA,130.271,111.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/12/2022,NA,130.199,111.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/15/2022,NA,131.032,111.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/16/2022,NA,130.251,111.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/17/2022,NA,128.697,110.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/18/2022,NA,128.342,110.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/19/2022,NA,126.722,109.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/22/2022,NA,125.243,109.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/23/2022,NA,124.764,109.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/24/2022,NA,124.39,108.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/25/2022,NA,124.67,109.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/26/2022,NA,123.991,108.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/29/2022,NA,122.455,108.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/30/2022,NA,122.096,107.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,8/31/2022,NA,121.334,107.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/1/2022,NA,121.033,107.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/2/2022,NA,121.588,107.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/5/2022,NA,120.825,107.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/6/2022,NA,120.267,107.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/7/2022,NA,120.747,107.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/8/2022,NA,119.396,106.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/9/2022,NA,120.063,107.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/12/2022,NA,120.643,107.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/13/2022,NA,119.654,106.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/14/2022,NA,119.74,106.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/15/2022,NA,119.101,106.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/16/2022,NA,119.246,106.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/19/2022,NA,118.692,106.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/20/2022,NA,117.31,105.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/21/2022,NA,117.841,105.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/22/2022,NA,116.766,104.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/23/2022,NA,116.269,104.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/26/2022,NA,115.318,104.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/27/2022,NA,113.954,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/28/2022,NA,114.39,103.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/29/2022,NA,113.001,103.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,9/30/2022,NA,113.001,103.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/3/2022,NA,115.638,104.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/4/2022,NA,117.039,105.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/5/2022,NA,115.493,104.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/6/2022,NA,114.914,104.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/7/2022,NA,113.783,103.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/10/2022,NA,112.274,103.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/11/2022,NA,112.531,103.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/12/2022,NA,112.411,103.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/13/2022,NA,112.514,103.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/14/2022,NA,112.234,103.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/17/2022,NA,112.941,103.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/18/2022,NA,113.222,103.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/19/2022,NA,112.284,103.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/20/2022,NA,112.009,103.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/21/2022,NA,111.963,103.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/24/2022,NA,113.003,103.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/25/2022,NA,114.412,103.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/26/2022,NA,114.905,103.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/27/2022,NA,116.37,104.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/28/2022,NA,115.022,104.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,10/31/2022,NA,114.676,103.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/1/2022,NA,115.243,104.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/2/2022,NA,115.372,104.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/3/2022,NA,114.247,103.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/4/2022,NA,114.034,103.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/7/2022,NA,113.963,104.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/8/2022,NA,115.083,104.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/9/2022,NA,116.139,104.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/10/2022,NA,117.938,105.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/11/2022,NA,116.654,104.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/14/2022,NA,117.056,105.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/15/2022,NA,117.955,105.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/16/2022,NA,118.843,105.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/17/2022,NA,118.339,105.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/18/2022,NA,118.389,105.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/21/2022,NA,118.508,105.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/22/2022,NA,119.106,105.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/23/2022,NA,119.945,105.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/24/2022,NA,120.711,106.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/25/2022,NA,119.576,105.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/28/2022,NA,119.517,105.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/29/2022,NA,119.813,105.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,11/30/2022,NA,120.184,105.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/1/2022,NA,122.024,106.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/2/2022,NA,122.003,106.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/5/2022,NA,121.67,106.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/6/2022,NA,122.679,106.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/7/2022,NA,122.765,106.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/8/2022,NA,121.991,106.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/9/2022,NA,120.864,106.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/12/2022,NA,120.913,106.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/13/2022,NA,121.264,106.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/14/2022,NA,121.083,106.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/15/2022,NA,119.807,105.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/16/2022,NA,119.026,104.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/19/2022,NA,118.645,104.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/20/2022,NA,117.668,104.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/21/2022,NA,117.66,104.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/22/2022,NA,117.203,104.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/23/2022,NA,116.441,104.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/26/2022,NA,116.552,104.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/27/2022,NA,115.345,103.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/28/2022,NA,115.732,103.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/29/2022,NA,115.751,103.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,12/30/2022,NA,115.134,103.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/2/2023,NA,116.409,103.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/3/2023,NA,117.136,104.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/4/2023,NA,118.586,104.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/5/2023,NA,118.276,104.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/6/2023,NA,119.357,104.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/9/2023,NA,119.14,104.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/10/2023,NA,118.674,104.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/11/2023,NA,119.95,104.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/12/2023,NA,120.716,105.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/13/2023,NA,120.705,105.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/16/2023,NA,120.773,105.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/17/2023,NA,121.68,105.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/18/2023,NA,122.906,106.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/19/2023,NA,122.558,105.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/20/2023,NA,121.028,105.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/23/2023,NA,120.725,105.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/24/2023,NA,121.407,105.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/25/2023,NA,121.549,105.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/26/2023,NA,120.823,105.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/27/2023,NA,120.799,105.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/30/2023,NA,119.727,105.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,1/31/2023,NA,120.344,105.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/1/2023,NA,120.309,105.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/2/2023,NA,123.603,106.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/3/2023,NA,123.009,106.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/6/2023,NA,121.966,105.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/7/2023,NA,121.254,105.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/8/2023,NA,121.465,105.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/9/2023,NA,121.473,105.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/10/2023,NA,121.197,105.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/13/2023,NA,121.104,105.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/14/2023,NA,120.331,104.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/15/2023,NA,120.041,104.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/16/2023,NA,119.821,104.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/17/2023,NA,120.421,104.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/20/2023,NA,120.179,104.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/21/2023,NA,119.486,104.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/22/2023,NA,119.583,104.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/23/2023,NA,120.137,104.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/24/2023,NA,119.207,104.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/27/2023,NA,119.085,103.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,2/28/2023,NA,118.295,103.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/1/2023,NA,117.651,103.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/2/2023,NA,117.512,103.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/3/2023,NA,117.92,103.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/6/2023,NA,117.775,103.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/7/2023,NA,118.142,103.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/8/2023,NA,118.688,103.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,3/9/2023,NA,119.061,103.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
